wav,speaker,block,tag,label,artic,rate,nas,voice,mic
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0202.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10202,ROCKS,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0203.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10203,BAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0204.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10204,ATE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0005.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10005,BETA,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0006.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10006,STUBBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0007.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10007,STUBBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0008.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10008,TRACE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0009.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10009,GOAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0010.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10010,FORM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0011.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10011,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0012.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10012,WELL HE IS NEARLY NINETYTHREE YEARS OLD,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0013.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10013,KNEW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0014.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10014,SIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0015.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10015,ALPHA,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0016.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10016,SWARM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0017.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10017,JACKET,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0018.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10018,RATE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0019.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10019,AH,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0020.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10020,TEAR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0021.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10021,TRADE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0022.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10022,FOR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0024.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10024,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR LITTLE ORGAN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0025.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10025,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0026.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10026,GROW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0027.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10027,KNOW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0028.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10028,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0029.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10029,AH,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0030.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10030,EXCEPT IN THE WINTER WHEN THE OZONE OR SNOW OR ICE PREVENTS,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0031.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10031,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0032.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10032,FAIR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0033.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10033,WEED,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0034.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10034,SPARK,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0035.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10035,READ,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0036.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10036,HAIR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0037.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10037,A LONG FLOWING BEARD CLINGS TO HIS CHIN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0038.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10038,AIR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0039.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10039,CHAIR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0040.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10040,SIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0041.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10041,TWO,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0042.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10042,LEAD,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0043.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10043,RIGHT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0044.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10044,SHEET,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0045.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10045,SHIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0046.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10046,BAG,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0047.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10047,BUG,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0048.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10048,PARK,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0049.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10049,YES,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0050.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10050,FEET,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0051.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10051,RAGE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0052.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10052,FEED,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0053.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10053,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0054.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10054,BAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0055.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10055,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0056.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10056,STICK,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0057.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10057,TRAIN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0058.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10058,HORN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0059.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10059,RAKE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0060.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10060,FLOOR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0061.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10061,DAGGER,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0062.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10062,RAIN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0063.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10063,GADGET,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0064.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10064,ONE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0065.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10065,RAVE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0066.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10066,BUBBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0067.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10067,GNAW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0068.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10068,RANGE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0069.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10069,DOWN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0070.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10070,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0071.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10071,TRAIT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0072.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10072,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0073.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10073,KNEE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0074.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10074,DARK,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0075.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10075,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0076.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10076,BORN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0077.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10077,GO,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0078.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10078,BIT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0079.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10079,RACE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0080.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10080,STORE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0081.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10081,TORN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0082.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10082,SHARE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0083.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10083,CORN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0084.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10084,DOUBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0085.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10085,TROUBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0086.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10086,STICKS,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0087.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10087,STORM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0089.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10089,READ,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0090.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10090,JAGGED,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0091.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10091,TIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0092.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10092,SWORE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0093.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10093,CAR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0094.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10094,FEET,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0095.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10095,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0096.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10096,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0097.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10097,PAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0098.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10098,RAID,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0099.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10099,SLIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0102.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10102,THE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0103.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10103,EE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0104.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10104,BEAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0105.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10105,SWARM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0106.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10106,BEAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0107.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10107,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0108.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10108,AIR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0109.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10109,FARM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0110.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10110,UP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0111.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10111,WARM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0112.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10112,LEFT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0113.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10113,SIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0114.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10114,KNEW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0115.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10115,YET HE STILL THINKS AS SWIFTLY AS EVER,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0116.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10116,USUALLY MINUS SEVERAL BUTTONS,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0117.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10117,CHAIR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0119.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10119,WARM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0120.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10120,MEAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0121.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10121,BUT HE ALWAYS ANSWERS BANANA OIL,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0122.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10122,OA,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0123.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10123,OA,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0124.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10124,FEED,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0125.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10125,FEE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0126.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10126,DUG,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0127.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10127,STORM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0128.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10128,SELECT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0129.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10129,BAD,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0130.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10130,GNAW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0131.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10131,PAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0132.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10132,PILE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0133.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10133,BAD,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0134.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10134,SHEAR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0135.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10135,I LOOKED UP AND NOTICED TWO OLD MEN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0136.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10136,OF,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0137.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10137,SUIT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0138.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10138,WE'RE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0139.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10139,BACK,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_headMic/0140.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10140,STEER,G1,G1,G1,G1,Session1
